,id,text,sentiment,path,hashtag,inimagetext
491,1188554680949006336,"Ma che è sto sogno trash?
#ImmaTataranni https://t.co/9zz2f8innM",negative,..\data\immatataranni\images\1188554680949006336.png,immatataranni,TRASHITALIANOnebov
492,1252251259408695301,"I didn't want her to end up like that

#MyBrilliantFriend 
#LAmicaGeniale https://t.co/T9m80TTgst",negative,..\data\lamicageniale\images\1252251259408695301.png,lamicageniale,
493,1319392945456451590,"No Maria tu sei stupida anche dieci anni dopo, lasciatelo dire. 
#DocNelleTueMani https://t.co/MqPmYnWROM",negative,..\data\docnelletuemani\images\1319392945456451590.png,docnelletuemani,faTRASH ITALIANO
494,1240774641305747457,"L'unico commento che mi sento di fare su questo finale di stagione:

#DonMatteo12 https://t.co/295iX5j29W",negative,..\data\donmatteo12\images\1240774641305747457.png,donmatteo12,
495,1315273840268902401,"""Tu mi DISSI""  #DomenicaIn https://t.co/qhps8LD4RW",negative,..\data\domenicain\images\1315273840268902401.png,domenicain,
496,1315275658692636672,“TU MI DISSI” #mariadefilippi #DomenicaIn https://t.co/10NjZcx3Al,negative,..\data\domenicain\images\1315275658692636672.png,domenicain,
497,1234953224802775041,Terzo libro. Cap 18. Nino #LAmicaGeniale https://t.co/IqKMGBmnXj,negative,..\data\lamicageniale\images\1234953224802775041.png,lamicageniale,ci
498,1240777266281537538,"ANNA IL COMA TI HA FATTO ANCHE PEGGIO, CAZZO MA SEI STUPIDA, SE SEI QUASI MORTA È COLPA SUAAAAAA
 #DonMatteo12 https://t.co/8uerJCjPuh",negative,..\data\donmatteo12\images\1240777266281537538.png,donmatteo12,NAI x
499,1319394693713698816,"Insomma nel prossimo episodio...
#DOCNelleTueMani https://t.co/wxS5WTJhU8",negative,..\data\docnelletuemani\images\1319394693713698816.png,docnelletuemani,EH MI DISPIACETAPIJINDERCULO ALBA
500,1235831888201146368,"Le brutte intenzioni, la maleducazione, la tua brutta figura di ieri sera, la tua ingratitudine, LA TUA ARROGANZA... 🥳😂 

Risveglio dopo #MasterChefIt https://t.co/oKHvoz7xZk",negative,..\data\masterchefit\images\1235831888201146368.png,masterchefit,hidIdeneinii
501,1319393840936042496,#DocNelleTueMani Bene anche dal promo della prossima settimana per i #Riccalba https://t.co/5tvtblNBxU,negative,..\data\docnelletuemani\images\1319393840936042496.png,docnelletuemani,TRASH ITALIGHOTTMAIUNA GIOIA
502,1301582705256206336,"""Qualcosa sa potevate comunque arrestarlo!""
""Fai l'avvocato e ti sorprendi se non arrestiamo un uomo senza prove""
""Si, se è coinvolto nella scomparsa della donna che amo""

Loro litigavano per il suo amore, Sergio la cava fuggiva! #DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 https://t.co/wP6uzOtCPA",negative,..\data\donmatteo12\images\1301582705256206336.png,donmatteo12,
503,1186034803906371584,Ma come ultima puntata?! #ImmaTataranni https://t.co/g9PyfSELDp,negative,..\data\immatataranni\images\1186034803906371584.png,immatataranni,
504,1234611839725600773,"Com'era?
Sarratore... ?
#LAmicaGeniale https://t.co/cYy4zhrdOZ",negative,..\data\lamicageniale\images\1234611839725600773.png,lamicageniale,
505,1240778429613645829,"AMICI DI TWITTER, TEAM NARDI, MA SEMPLICEMENTE AMANTI DELLA COERENZA, SCATENIAMO LA RIVOLTA. VOGLIO UNA TREDICESIMA STAGIONE PER METTERE TUTTO A POSTO!

#DonMatteo12 #DonMatteo13 https://t.co/kR7K4iqetM",negative,..\data\donmatteo12\images\1240778429613645829.png,donmatteo12,Na
506,1284944309343735813,"Senti ciccio, ne hai di strada da fare mi dispiace...

#nondirloalmiocapo2 https://t.co/rEy5C66VqC",negative,..\data\nondirloalmiocapo2\images\1284944309343735813.png,nondirloalmiocapo2,FUORI
507,1240772444794880006,"Ormai è spremuta come idea, non sanno più che fare con le storie, sempre più scontate...per me l'edizione migliore resta quello con Flavio Insinna nel ruolo del capitano dei carabinieri, uno dei pochi personaggi centrato...#DonMatteo12 https://t.co/q45mF3OTsj",negative,..\data\donmatteo12\images\1240772444794880006.png,donmatteo12,
508,1321233531985604609,Voi ci ridete ma io sono scioccata. Quanto li hanno tagliati? Esagerati #ilcollegio https://t.co/Qch9xeNc6j,negative,..\data\ilcollegio\images\1321233531985604609.png,ilcollegio,NELLA PROSSIMA PUNTATA
509,1320458510744899594,Oggesù santissimo in che mani è la scuola. #CTCF https://t.co/bpNLNz37Zi,negative,..\data\CTCF\images\1320458510744899594.png,CTCF,U mamma mijl
510,1321229873394888708,"non ho mai capito cazzo si disperano per i capelli perché si sa che quando vai al collegio te li tagliano ma per me è divertente #ilcollegio #ilcollegio5
 https://t.co/k7RjuJVzNZ",negative,..\data\ilcollegio\images\1321229873394888708.png,ilcollegio,Pdnu
511,1240772542576693248,Commento tecnico. #DonMatteo12 https://t.co/Hyke1cNGdR,negative,..\data\donmatteo12\images\1240772542576693248.png,donmatteo12,DE MORIPRIMAI
512,1282381824770154499,"Saverio Costanzo non dirigerà la stagione 3 de #LAmicaGeniale ⬇️
newsflix.altervista.org/lamica-geniale… https://t.co/vvwa33vuXy",negative,..\data\lamicageniale\images\1282381824770154499.png,lamicageniale,uln I si lidadItUTIVaii
513,1312769426987589632,Sto vedendo #domenicain e sento #roccohunt e #anamena Siamo a livelli di karaoke amatoriale in un bar dopo 6 gintonic a piombo. Ma veramente considerate questi cantanti? https://t.co/dsKmOEUbVt,negative,..\data\domenicain\images\1312769426987589632.png,domenicain,yy
514,1317809736897732615,Jerry ti prego smetti di cantare #DomenicaIn https://t.co/BV5ocQqRw5,negative,..\data\domenicain\images\1317809736897732615.png,domenicain,VIPERISSIGIASEI STONATO
515,1186034831920173056,#ImmaTataranni ma come? La prossima è già l'ultima puntata? https://t.co/qtgAlM6rzK,negative,..\data\immatataranni\images\1186034831920173056.png,immatataranni,pi
516,1234612019569008643,Io quando penso a Nino Sarratore  #lamicageniale https://t.co/tJY3b1MWDo,negative,..\data\lamicageniale\images\1234612019569008643.png,lamicageniale,
517,1317910676153708545,"Io che aspetto il discorso di #Conte in diretta:
#CTCF #Staseraitalia #NonelArena #noneladurso #TG1 https://t.co/nix2SakX2O",negative,..\data\CTCF\images\1317910676153708545.png,CTCF,MADONNA MIA CHEANSIA TERIBBILE
518,1234608416271851521,"No scusate, Lila é andata via dal rione perché non voleva piú lavorare nella salumeria Carracci e ora sta lavorando in un'altra salumeria!? #LAmicaGeniale https://t.co/Lo1ytWg5WP",negative,..\data\lamicageniale\images\1234608416271851521.png,lamicageniale,
519,1315273575973228544,"""se mi licenziano, io vengo da te, lo sai"" 

Che trash Mara, non aspetta altro che ritornare a #tusiquevales 😅 #domenicain https://t.co/cdt9IIlE65",negative,..\data\domenicain\images\1315273575973228544.png,domenicain,w
520,1319392380500561920,Riassunto delle puntate di oggi: #DocNelleTueMani https://t.co/ECIstqHLJ9,negative,..\data\docnelletuemani\images\1319392380500561920.png,docnelletuemani,CERCANDO UNA GIOIA
521,1240772945573806086,"Per me è finito con l'undicesima stagione. Ma a dire il vero forse è finito col matrimonio di Giulio e Lia
#DonMatteo12 https://t.co/C5z8AerRns",negative,..\data\donmatteo12\images\1240772945573806086.png,donmatteo12,VIPERISSIMAE LA CHIUDIAMO QUA
522,1235696517706477568,ogni anno è sempre la stessa storia  #MasterChefIt https://t.co/SBctpTGKOV,negative,..\data\masterchefit\images\1235696517706477568.png,masterchefit,
523,1319726133361999875,"Pare una setta quel centro nigeriano... un po’ inquietante 
#DocNelleTueMani https://t.co/6D5Ot5tQmV",negative,..\data\docnelletuemani\images\1319726133361999875.png,docnelletuemani,
524,1240773042319622146,"Mi meritavo questo finale. Autori, registi, sceneggiatori.. Per voi solo lame. Siete degli infami #DonMatteo12 https://t.co/LJtIhRwTR3",negative,..\data\donmatteo12\images\1240773042319622146.png,donmatteo12,
525,1234645984321384450,"#LAmicaGeniale 
Nessuno:
Sarratore a fine puntata:
Io e mia madre: https://t.co/j22Kkm0V6m",negative,..\data\lamicageniale\images\1234645984321384450.png,lamicageniale,NEG ZoneCHE SUCCEDE
526,1234612618620481546,Ora dovremmo aspettare solo un anno per la prossima stagione #LAmicaGeniale https://t.co/dQmeeFVUDg,negative,..\data\lamicageniale\images\1234612618620481546.png,lamicageniale,
527,1234611843286622208,"io quando è comparso Nino Sarratore 
#LAmicaGeniale https://t.co/vlD581iTjH",negative,..\data\lamicageniale\images\1234611843286622208.png,lamicageniale,
528,1242957674544877570,"fanculo Sergio, io il mio finale l'ho avuto lo stesso #DonMatteo12 https://t.co/aMCS9QNKjI",negative,..\data\donmatteo12\images\1242957674544877570.png,donmatteo12,MaxPezzali SembroMattodiMax Pezzali  Sembro matto 
529,1319391267168681984,Ciao Maria #Docnelletuemani @pierspollon https://t.co/qJp1eY8Pcd,negative,..\data\docnelletuemani\images\1319391267168681984.png,docnelletuemani,SaTe ne devi annal
530,1240774439823978496,"Sin dalla stagione precedente aspettavo questo finale 
#DonMatteo12 https://t.co/gfn7xcIbrS",negative,..\data\donmatteo12\images\1240774439823978496.png,donmatteo12,fiDO
531,1319385213751955458,"Il blogger figone: I MIEI FOLLOWEEERZZZ #DocNelleTueMani
Il mio cervello: #gfvip https://t.co/h1xpb0Cfbq",negative,..\data\docnelletuemani\images\1319385213751955458.png,docnelletuemani,
532,1240772513950507010,"MA COME FINISCE COSÌ MA STIAMO SCHERZANDO SCUSATEEEE
#DonMatteo12 https://t.co/3EJzSCd3Cy",negative,..\data\donmatteo12\images\1240772513950507010.png,donmatteo12,HITi r SONO BASITA
533,1315282988280745987,"Tra poco in collegamento il dottor Bassetti..
#DomenicaIn https://t.co/BUdhABZN5F",negative,..\data\domenicain\images\1315282988280745987.png,domenicain,
534,1317910764565528576,#Conte alias #Bugo sparito #CTCF https://t.co/f51sUZON0d,negative,..\data\CTCF\images\1317910764565528576.png,CTCF,
535,1240779807333416962,"Sergio tradisce la tua fiducia , per colpa sua quasi non muori e tu lo perdoni.

Marco so 10 puntate che cerca di rimediare , ti conserva il vestito , si prende colpe che non ha assolutamente e gli dai solo l'amicizia. 

Io bho 🤷‍♂️

#DonMatteo12 @DonMatteoRai https://t.co/kUh8HI3ZSP",negative,..\data\donmatteo12\images\1240779807333416962.png,donmatteo12,
536,1318108299095584768,@SpudFNVPN @chetempochefa il #fratacchione gli avrebbe dovuto far commentare questa foto non fare da ulteriore megafono alle boutade di #DeLuca #CTCF https://t.co/WX3y0fKnVQ,negative,..\data\CTCF\images\1318108299095584768.png,CTCF,diSainlD IEZ giorni fa
537,1272138394005581826,Ne avremmo fatto a meno.... #donmatteo12 twitter.com/DonMatteoRai/s… https://t.co/U5kro4YkvY,negative,..\data\donmatteo12\images\1272138394005581826.png,donmatteo12,MA PORCA MISERIA
538,1319392796424503302,"ma ancora qui è questa? #DocNelleTueMani 
@pierspollon la facciamo andare via? https://t.co/YcJwwlH5By",negative,..\data\docnelletuemani\images\1319392796424503302.png,docnelletuemani,TRASH ITALIGHOPIENA
539,1234611444127354880,Nino Sarratore che si palesa dal nulla così  #LAmicaGeniale https://t.co/FUjZsL8u2S,negative,..\data\lamicageniale\images\1234611444127354880.png,lamicageniale,
540,1297614334244388865,#nondirloalmiocapo2 io così https://t.co/0tJAmAi1b3,negative,..\data\nondirloalmiocapo2\images\1297614334244388865.png,nondirloalmiocapo2,
541,1240773777253896194,"Era uno scherzo ora arriva il vero finale, giusto? #DonMatteo12 https://t.co/cDMANxOi7C",negative,..\data\donmatteo12\images\1240773777253896194.png,donmatteo12,
542,1287479481490448386,#nondirloalmiocapo2 scena triste https://t.co/gbXWyI7qCt,negative,..\data\nondirloalmiocapo2\images\1287479481490448386.png,nondirloalmiocapo2,
543,1319394635949760515,E anche questa settimana il bacio tra Riccardo e Alba lo vediamo settimana prossima  #DocNelleTueMani https://t.co/1SLvPBRzqW,negative,..\data\docnelletuemani\images\1319394635949760515.png,docnelletuemani,Id
544,1319384853125758977,"la tipa ""ex"" di riccardo fa la giornalista?
NON MI ESPRIMO
#DocNelleTueMani https://t.co/9mnfAo8mDx",negative,..\data\docnelletuemani\images\1319384853125758977.png,docnelletuemani,
545,1186018516094332928,"#ImmaTataranni
- Molto disponibile!
- Sì sì, lo sappiamo tutti! https://t.co/2GDSWPlion",negative,..\data\immatataranni\images\1186018516094332928.png,immatataranni,
546,1284938263971737600,#nondirloalmiocapo2 adesso tutta questa polemica per fare l'amante https://t.co/ahWsX1U8O3,negative,..\data\nondirloalmiocapo2\images\1284938263971737600.png,nondirloalmiocapo2,VE
547,1240773206170046466,"Ma cos'è questa schifezza, ci vogliono prendere in giro?! Anna che aspetta quel Diabolik dei poveri e Marco friendzonato dopo che quasi butta via la carriera per lei? 
#DonMatteo12 https://t.co/fVqqVkxJh9",negative,..\data\donmatteo12\images\1240773206170046466.png,donmatteo12,IO FORSE PERO MI UCCIDO
548,1313042184015351808,"@micene_return @pascalpanico @bdu_tv @FGillori @annatomasi1 @twittantoridi @CIAfra73 @Federic01996 @Carmelona5 @OltreTv @angel69999 Ringrazio Maria che mi ha fatto conoscere ai giovani, che ora mi seguono anche a #DomenicaIn 😅 

Sì, su Instagram 😅🤣 https://t.co/ZWUDNEVO21",negative,..\data\domenicain\images\1313042184015351808.png,domenicain,cz
549,1295108182382182405,#nondirloalmiocapo2 è arrivata Nina https://t.co/AcYsHtEE1z,negative,..\data\nondirloalmiocapo2\images\1295108182382182405.png,nondirloalmiocapo2,
550,1240774594765742087,"Abbiamo aspettato 26 episodi dell'undicesima stagione per avere Marco e Anna insieme,alla prima puntata della dodicesima li fate lasciare sull'altare e lei alla fine sceglie Sergio😑

ESIGO LA TREDICESIMA CON IL MATRIMONIO DI ANNA E MARCO NON VI PERDONO #DonMatteo12 https://t.co/HB7s7G8btH",negative,..\data\donmatteo12\images\1240774594765742087.png,donmatteo12,MALEDETTHII
551,1319386705359720448,"E siamo a due...
@pierspollon

#pierpaoloSpollon 
#DocNelleTueMani #DOC https://t.co/pXikw5UrwR",negative,..\data\docnelletuemani\images\1319386705359720448.png,docnelletuemani,Be tigri gi ieri
552,1319393768177623040,MA QUINDI NELLA PROSSIMA PUNTATA RITORNA MARIA? #DocNelleTueMani https://t.co/pJ6psHf2tV,negative,..\data\docnelletuemani\images\1319393768177623040.png,docnelletuemani,TRASH ITALIANOURLO E GRIDO
553,1290024835570192384,Chiedere consiglio ad Enrico fuori posto  #nondirloalmiocapo2 https://t.co/nHovLYEXtZ,negative,..\data\nondirloalmiocapo2\images\1290024835570192384.png,nondirloalmiocapo2,MA ROBA DA PAZZII
554,1319385661674315777,Maria...  #DocNelleTueMani https://t.co/U7I53EbdaY,negative,..\data\docnelletuemani\images\1319385661674315777.png,docnelletuemani,TRASH ITALIONOVEDO MOLTA FALSIT
555,1295095518083907585,cosa farò quando finiranno le repliche e non avrò la terza serie? #nondirloalmiocapo2 https://t.co/kMQrQ3Vekd,negative,..\data\nondirloalmiocapo2\images\1295095518083907585.png,nondirloalmiocapo2,SIGH
556,1259842199749091328,"tutto ma lui che piange no grazie
#nondirloalmiocapo2 #linoguanciale https://t.co/yTR9bQGr5t",negative,..\data\nondirloalmiocapo2\images\1259842199749091328.png,nondirloalmiocapo2,om
557,1234612617571860480,"Ora tocca aspettare un anno per la nuova stagione 

#LAmicaGeniale https://t.co/5aeU8aDNcq",negative,..\data\lamicageniale\images\1234612617571860480.png,lamicageniale,sob
558,1317839516393181186,"Albano che guarda Romina, Yari e fidanzata fare ste robe strambe indiane #domenicain https://t.co/2xZgyY6hah",negative,..\data\domenicain\images\1317839516393181186.png,domenicain,
559,1321223846268194817,“o sole mio è da spararsi in faccia” ho urlato #ilcollegio  https://t.co/AwdRl5tmSG,negative,..\data\ilcollegio\images\1321223846268194817.png,ilcollegio,QarietpThee ffsazfn
560,1321239642767843334,ma guarda te sto snitch che sta 20 minuti da casa mia #ilcollegio https://t.co/SgFyUGMVdQ,negative,..\data\ilcollegio\images\1321239642767843334.png,ilcollegio,
561,1321226902900801536,"“Una tigre nella giungla”
Aka “mi hanno buttato in mezzo ai lupi ne sono uscita capobraco una nata principessa cresciuta guerriera un angelo bianco dall’anima nera” #ilcollegio #ilcollegio5 https://t.co/VyHuF4WDye",negative,..\data\ilcollegio\images\1321226902900801536.png,ilcollegio,
562,1320001607799574528,"Articolo scritto da Giacomo Salvini...nome homen.
#25ottobre #Napoli #lockdowncampania #lockdown #nolockdown #tvtalk #quartarepubblica #buonadomenica #verissimo #24ottobre #COVID19 #staseraitalia #ottoemezzo #domenicaIn https://t.co/9SKoMYxRrG",negative,..\data\domenicain\images\1320001607799574528.png,domenicain,
563,1240938414800875523,"Io ancora scioccata per il finale🥺.  Si vedeva palesemente che il finale è stato forzato. Ma io dico se non riuscite più a fare una sceneggiatura decente, non lo fate più! Date spazio ad altre fiction,come ad esempio #provaciancoraprof, che ci mancano tanto.🙄🙄
#DonMatteo12 https://t.co/Y0FBDvI7Pp",negative,..\data\donmatteo12\images\1240938414800875523.png,donmatteo12,TRASH ITALIANOSGIOCCATA
564,1287489067710664704,"Ma quanto.ci sta sul culo Nina?

#nondirloalmiocapo2 https://t.co/XwLUX38fVR",negative,..\data\nondirloalmiocapo2\images\1287489067710664704.png,nondirloalmiocapo2,IScREAMINGIda
565,1319382580039454741,"io durante questa scena:
#DOCNelleTueMani https://t.co/dSwNzN3CXC",negative,..\data\docnelletuemani\images\1319382580039454741.png,docnelletuemani,a
566,1317921675455979523,"@serena_danna Giletti #NonelArena è già passato al caso Bellomo, Fazio #CTCF a Greta Thunberg e Jane Fonda.

Barbara D'Urso #noneladurso è l'unica che sta sul pezzo. https://t.co/mxWSaHzq3N",negative,..\data\CTCF\images\1317921675455979523.png,CTCF,COVID SCHIZZANO I CONTAGI IN ITALIA E ORAponLe tal
567,1234612426529787905,io mentre aspetto la prossima stagione:  #LAmicaGeniale https://t.co/rupXjx6Jdg,negative,..\data\lamicageniale\images\1234612426529787905.png,lamicageniale,
568,1234755099978797061,"Mancava pure questo pezzo dove Stefano aveva proposto a Lila di andare in un altra casa, la casa che aveva comprato per lei Solara #LAmicaGeniale https://t.co/BtgAPdoL3S",negative,..\data\lamicageniale\images\1234755099978797061.png,lamicageniale,
569,1319378988360437760,"""Per errori del passato"" #DocNelleTueMani https://t.co/DWIAfteRSm",negative,..\data\docnelletuemani\images\1319378988360437760.png,docnelletuemani,sersetimaPlay
570,1321225349745807367,"Matematica è inutile.
Per Geografia c'è il GPS.
Storia, tanto tutti son morti.
A ME VIENE IL LATTE ALLE GINOCCHIA E MI CADONO LE PALLE A TERRA SENTENDO CIÒ.
#ilcollegio5 #ilcollegio https://t.co/P2I1YATiPp",negative,..\data\ilcollegio\images\1321225349745807367.png,ilcollegio,
571,1120782656118173698,"""Non vedo l'ora di andarmene da qui e vederti solo in tribunale. Io da una parte e tu dall'altra."" 💔

#NonDirloAlMioCapo2 https://t.co/vmcLJTtPCy",negative,..\data\nondirloalmiocapo2\images\1120782656118173698.png,nondirloalmiocapo2,
572,1319389671772852224,"Gabriel ha fatto di tutto per salvare il suo paziente, ma non è andata come doveva andare. 😔
#DOCNelleTueMani https://t.co/zlAG9eLppC",negative,..\data\docnelletuemani\images\1319389671772852224.png,docnelletuemani,HMTu hai salvato il tuo pazientea ed io ho perso l
573,1234987703084580865,"Io dopo un giorno sono ancora NERA per la comparsata veloce che avete fatto fare a Franco Mari. Soprattutto dopo aver scelto quest’attore. Lenù ma guardali, ma come puoi essere ricascata in Nino Sarratore che si è imbruttito si brutto? #LAmicaGeniale https://t.co/XBt0zYUMBg",negative,..\data\lamicageniale\images\1234987703084580865.png,lamicageniale,deimmmmvw
574,1240952764932542464,"Cecchini che riconsegna il vestito da sposa ad Anna + Anna che dice a Sergio che lo aspetterà 
=
Anna che riutilizza il vestito che aveva al matrimonio con Marco, per il matrimonio con Sergio

#DonMatteo12 https://t.co/HlOBWCOP38",negative,..\data\donmatteo12\images\1240952764932542464.png,donmatteo12,
575,1235693441448685569,Questa attesa è infinita  #MasterChefIt https://t.co/YvOhAVKnwy,negative,..\data\masterchefit\images\1235693441448685569.png,masterchefit,disrIrLenzaANSIA LASSIA LANE
576,1234616251470819334,"In tutto ciò come lo vedere Pietro? Io mi vorrei fidare, ma sono abbastanza restia, sembra troppo perfetto perché non ci sia la fregatura #LAmicaGeniale https://t.co/BRUx9tnQFu",negative,..\data\lamicageniale\images\1234616251470819334.png,lamicageniale,TROSA SZOxrMIARIA FINISCE MALETELO DICO SUBITO
577,1317839513973030913,"Parleranno della denuncia penale di Barbarella?

#yaricarrisi 

 #DomenicaIn https://t.co/BSO7bAKVSF",negative,..\data\domenicain\images\1317839513973030913.png,domenicain,SUPERCAFFEUCCIO
578,1240773511217418240,Guardate di che meraviglia ci hanno privato #DonMatteo12 https://t.co/pt45bDD2b8,negative,..\data\donmatteo12\images\1240773511217418240.png,donmatteo12,
579,1319393817062182912,"Prossima settimana, Alba si decide con Riccardo e lui forse ha già un altra #DOCNelleTueMani https://t.co/hcf9HnRpNb",negative,..\data\docnelletuemani\images\1319393817062182912.png,docnelletuemani,MAI UNA GIOIA
580,1297642094744535042,#nondirloalmiocapo2 cattivello https://t.co/zj9zVSpJua,negative,..\data\nondirloalmiocapo2\images\1297642094744535042.png,nondirloalmiocapo2,pezziPTLAde
581,1240773730273562624,Io che affronto la fine di don Matteo #DonMatteo12 https://t.co/oMqaNclzTW,negative,..\data\donmatteo12\images\1240773730273562624.png,donmatteo12,
582,1315278335044390912,Casa di Milly durante il filmato di ‘Tu si que vales’... #domenicain https://t.co/Vsic6gPYmv,negative,..\data\domenicain\images\1315278335044390912.png,domenicain,TRASH ITALIANOSEI UNA BUFFAROLA
583,1301582663539666945,"""Doveva capire da solo quale fosse la sua strada...
Capitano, io spero che tu trovi la tua""
Ricompriamo un pezzo di navigatore ad Anna, che si è persa per le campagne di Spoleto e non trova la strada per tornare dal PM
#DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 #AnnaEMarco https://t.co/Fw7FQbU2Cf",negative,..\data\donmatteo12\images\1301582663539666945.png,donmatteo12,i
584,1301811776993005568,"La puntata non posso guardarla
Ma ci tenevo a chiarire con tutta la calma del mondo e con la delicatezza che mi rappresenta che:

ERA BRASATO NON ARROSTO! UNA COSA DOVEVATE FARE E NEMMENO QUELLA SIETE RIUSCITI A FARE

#DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 #AnnaEMarco https://t.co/rVUbwdZpF0",negative,..\data\donmatteo12\images\1301811776993005568.png,donmatteo12,
585,1315268560554536960,Che capellacci aveva Maria 30 anni fa 😅 #domenicain https://t.co/rjjivfWjGl,negative,..\data\domenicain\images\1315268560554536960.png,domenicain,
586,1240950697937506313,Che trauma hanno avuto da piccoli gli autori di #DonMatteo12 esattamente? https://t.co/sSM46r9aOf,negative,..\data\donmatteo12\images\1240950697937506313.png,donmatteo12,TRASH ITALIANOABBASTANZA SCHIFOSO
587,1316130589515415552,"🥺🥺

#immatataranni #raiuno #calaranni https://t.co/RivVxs5EtE",negative,..\data\immatataranni\images\1316130589515415552.png,immatataranni,
588,1234613800172707840,"Cioè neanche una scena con Enzo ma non meritavamo assolutamente questa cosa
#LAmicaGeniale https://t.co/KQMd9JnIhw",negative,..\data\lamicageniale\images\1234613800172707840.png,lamicageniale,
589,1234616008083755009,"Omm e merd 
#LAmicaGeniale https://t.co/GKdujV2DUE",negative,..\data\lamicageniale\images\1234616008083755009.png,lamicageniale,
590,1320457572516810754,La #Azzolina che chiama Fazio Dottor Fazio ahahahahahaha  . Oltre ogni imbarazzo ☺️ #CTCF #chetempochefa https://t.co/oiQhR3dTPe,negative,..\data\CTCF\images\1320457572516810754.png,CTCF,
591,1317843186568527872,Io ora #DomenicaIn https://t.co/um9Y6rWWkM,negative,..\data\domenicain\images\1317843186568527872.png,domenicain,
592,1240773099823431681,Ma gli sceneggiatori prima di scrivere il finale si erano drogati? #DonMatteo12 https://t.co/BwAXY7gAtp,negative,..\data\donmatteo12\images\1240773099823431681.png,donmatteo12,ras muVERGOGNA VERGOGNA VERGOGNA
593,1275136512758362112,"Il pubblico italiano mentre assiste impotente alla distruzione di Anna e Marco da parte degli sceneggiatori.
#Donmatteo12
#DonMatteo https://t.co/yTqmadc6Oy",negative,..\data\donmatteo12\images\1275136512758362112.png,donmatteo12,NqlOdio odio odio odio odioOdio odio odio Doppio o
594,1319392227936948224,"""Non ce la faccio a stare con una persona così menomata"".
La classica persona che non ha capito che domani potrebbe esserci lui al posto di quello che chiama ""menomato"" 
#DocNelleTueMani https://t.co/uHhPgfVg5V",negative,..\data\docnelletuemani\images\1319392227936948224.png,docnelletuemani,niloTRESH ITALICHOSCHIFO
595,1319385755811237890,"Ti rimedio un letto? In piena emergenza, con l'ospedale pieno di pazienti? #DocNelleTueMani https://t.co/iOaAnQ6Nij",negative,..\data\docnelletuemani\images\1319385755811237890.png,docnelletuemani,EMA SHE TI DICE li CERVELLOP
596,1240776096108425217,"Ah quindi non c’è il finale alternativo come a volte succede nei film? Ok, ho capito, ci dobbiamo tenere questo per forza

#DonMatteo12 https://t.co/hDDVEcPXeA",negative,..\data\donmatteo12\images\1240776096108425217.png,donmatteo12,eVIPERISSIMAGRAVE
597,1321229197591937025,Il taglio dei capelli #ilcollegio https://t.co/gCCNOWsPGb,negative,..\data\ilcollegio\images\1321229197591937025.png,ilcollegio,MaUN DOLORE ATROCE
598,1234619273164840960,"A chi di dovere, non ci interessa niente della verità e della veridicità dei fatti. I personaggi invecchiano ok ma non cambiateci il cast. Mettere assieme ai sottotitoli tipo “ora hanno 30 anni” va bene così, fidatevi. Non sono pronta ad abbandonare il casto  #LAmicaGeniale https://t.co/yDR7YEyVkX",negative,..\data\lamicageniale\images\1234619273164840960.png,lamicageniale,TBASH ITALIANOeiRIae NFOTT
599,1319387628962238466,#DocNelleTueMani E niente vedo Maria che sfrutta Ricky https://t.co/CFADlbO6B1,negative,..\data\docnelletuemani\images\1319387628962238466.png,docnelletuemani,YihrIMBRRAZZANTESt
600,1284950190470946824,La storyline di Nina è tutta sbagliata 🙄 che strazio #nondirloalmiocapo2 https://t.co/6svASTq50U,negative,..\data\nondirloalmiocapo2\images\1284950190470946824.png,nondirloalmiocapo2,
601,1188585674645168128,"Nooooooooooo, dai non ci stava proprio! Va bene rimanere sulla soglia, ma no le corna  sulla testa di Pietro #ImmaTataranni https://t.co/kaOlCmIYj8",negative,..\data\immatataranni\images\1188585674645168128.png,immatataranni,TRASH ITALIANOMA VAFFANCULO VA
602,1317804276756959233,#domenicain nonna-bis Mara Venier ha annunciato che l'edizione 2020/21 sarà la sua ultima #domenicain finalmente una buona notizia in questo brutto anno 2020. https://t.co/aFXRM9eyr1,negative,..\data\domenicain\images\1317804276756959233.png,domenicain,Ivsxxsu
603,1312739781126873088,"Sí comunque Todaro sembra abbia affrontato il male del mondo. 
Ridimensionerei il tutto. #Domenicain https://t.co/u4g8X2wGDd",negative,..\data\domenicain\images\1312739781126873088.png,domenicain,TRASH ITALIGHOI
604,1299301938840973314,"""(Vedo che) hai fatto seratona..."", ironizza Marco, indicando il cartone con la pizza ed il bicchiere di BIRRA poggiati sul tavolino. 
...poi gli alieni avranno rapito Anna preferendole una sosia amante del chinotto. 
#DonMatteo #DonMatteo11 #DonMatteo12 #DonMatteo13 #AnnaEMarco https://t.co/PJjKzNGTef",negative,..\data\donmatteo12\images\1299301938840973314.png,donmatteo12,
605,1234611838853287937,E quando pensi di essertene finalmente liberata riappare NINO SARRATORE OMM E MERDA #StoriaDelNuovoCognome #LAmicaGeniale https://t.co/qQEAEKiW2W,negative,..\data\lamicageniale\images\1234611838853287937.png,lamicageniale,COCORICO
